stop1;stop2;temps
StopPoint:OCECar TER-87444539;StopPoint:OCECar TER-87444711;105
StopPoint:OCECar TER-87444711;StopPoint:OCECar TER-87396002;180
StopPoint:OCECar TER-87396002;StopPoint:OCECar TER-87444711;75
StopPoint:OCECar TER-87444265;StopPoint:OCECar TER-87444323;7
StopPoint:OCECar TER-87444323;StopPoint:OCECar TER-87444349;33
StopPoint:OCECar TER-87444349;StopPoint:OCECar TER-87444372;50
StopPoint:OCECar TER-87444414;StopPoint:OCECar TER-87152348;10
StopPoint:OCECar TER-87152348;StopPoint:OCECar TER-87152330;25
StopPoint:OCECar TER-87152330;StopPoint:OCECar TER-87152322;35
StopPoint:OCECar TER-87152322;StopPoint:OCECar TER-87444372;45
StopPoint:OCECar TER-87444372;StopPoint:OCECar TER-87152322;10
StopPoint:OCECar TER-87411017;StopPoint:OCECar TER-87444000;100
StopPoint:OCECar TER-87447698;StopPoint:OCECar TER-87321992;45
StopPoint:OCECar TER-87321992;StopPoint:OCECar TER-87447698;45
StopPoint:OCECar TER-87447680;StopPoint:OCECar TER-87448514;30
StopPoint:OCECar TER-87448514;StopPoint:OCECar TER-87717629;98
StopPoint:OCECar TER-87717629;StopPoint:OCECar TER-87471003;110
StopPoint:OCECar TER-87471003;StopPoint:OCECar TER-87717629;12
StopPoint:OCECar TER-87717389;StopPoint:OCECar TER-87448514;90
StopPoint:OCECar TER-87413344;StopPoint:OCECar TER-87430785;11
StopPoint:OCECar TER-87430785;StopPoint:OCECar TER-87413542;30
StopPoint:OCECar TER-87413542;StopPoint:OCECar TER-87430785;19
StopPoint:OCECar TER-87381509;StopPoint:OCECar TER-87415604;30
StopPoint:OCECar TER-87415604;StopPoint:OCECar TER-87415620;50
StopPoint:OCECar TER-87415620;StopPoint:OCECar TER-87415877;80
StopPoint:OCECar TER-87415877;StopPoint:OCECar TER-87411207;100
StopPoint:OCECar TER-87411207;StopPoint:OCECar TER-87411017;125
StopPoint:OCECar TER-87481002;StopPoint:OCECar TER-87463125;30
StopPoint:OCECar TER-87463125;StopPoint:OCECar TER-87481366;48
StopPoint:OCECar TER-87481366;StopPoint:OCECar TER-87481390;68
StopPoint:OCECar TER-87481390;StopPoint:OCECar TER-87389924;93
StopPoint:OCECar TER-87389924;StopPoint:OCECar TER-87486563;94
StopPoint:OCECar TER-87486563;StopPoint:OCECar TER-87486571;99
StopPoint:OCECar TER-87486571;StopPoint:OCECar TER-87486563;6
StopPoint:OCECar TER-87463083;StopPoint:OCECar TER-87481002;102
StopPoint:OCECar TER-87484303;StopPoint:OCECar TER-87462960;7
StopPoint:OCECar TER-87462960;StopPoint:OCECar TER-87481002;67
StopPoint:OCECar TER-87313445;StopPoint:OCECar TER-87316281;3
StopPoint:OCECar TER-87316281;StopPoint:OCECar TER-87313452;7
StopPoint:OCECar TER-87313049;StopPoint:OCECar TER-87313874;66
StopPoint:OCECar TER-87313452;StopPoint:OCECar TER-87316281;4
StopPoint:OCECar TER-87313510;StopPoint:OCECar TER-87313585;24
StopPoint:OCECar TER-87313585;StopPoint:OCECar TER-87313577;37
StopPoint:OCECar TER-87313577;StopPoint:OCECar TER-87313569;42
StopPoint:OCECar TER-87313569;StopPoint:OCECar TER-87313551;49
StopPoint:OCECar TER-87313551;StopPoint:OCECar TER-87276006;69
StopPoint:OCECar TER-87276006;StopPoint:OCECar TER-87276618;8
StopPoint:OCECar TER-87276618;StopPoint:OCECar TER-87313551;21
StopPoint:OCECar TER-87296145;StopPoint:OCECar TER-87297085;17
StopPoint:OCECar TER-87297085;StopPoint:OCECar TER-87296129;29
StopPoint:OCECar TER-87296129;StopPoint:OCECar TER-87296095;46
StopPoint:OCECar TER-87296095;StopPoint:OCECar TER-87297150;51
StopPoint:OCECar TER-87297150;StopPoint:OCECar TER-87297143;58
StopPoint:OCECar TER-87297143;StopPoint:OCECar TER-87297119;67
StopPoint:OCECar TER-87297119;StopPoint:OCECar TER-87297291;73
StopPoint:OCECar TER-87297291;StopPoint:OCECar TER-87296012;87
StopPoint:OCECar TER-87313494;StopPoint:OCECar TER-87296004;32
StopPoint:OCECar TER-87317362;StopPoint:OCECar TER-87313874;54
StopPoint:OCECar-87313510;StopPoint:OCECar-87313692;17
StopPoint:OCECar-87313692;StopPoint:OCECar-87313700;26
StopPoint:OCECar-87313700;StopPoint:OCECar-87313718;33
StopPoint:OCECar-87313718;StopPoint:OCECar-87313726;44
StopPoint:OCECar-87313726;StopPoint:OCECar-87313734;57
StopPoint:OCECar-87313734;StopPoint:OCECar-87313742;67
StopPoint:OCECar-87313742;StopPoint:OCECar-87313759;74
StopPoint:OCECar-87271817;StopPoint:OCECar-87271783;25
StopPoint:OCECar-87271783;StopPoint:OCECar-87271734;47
StopPoint:OCECar-87271734;StopPoint:OCECar-87271601;59
StopPoint:OCECar-87271601;StopPoint:OCECar-87271593;70
StopPoint:OCECar TER-87276691;StopPoint:OCECar TER-87272195;16
StopPoint:OCECar TER-87272195;StopPoint:OCECar TER-87276741;20
StopPoint:OCECar TER-87276741;StopPoint:OCECar TER-87276766;30
StopPoint:OCECar TER-87276766;StopPoint:OCECar TER-87276741;13
StopPoint:OCECar TER-87276782;StopPoint:OCECar TER-87296616;60
StopPoint:OCECar TER-87296616;StopPoint:OCECar TER-87296442;74
StopPoint:OCECar TER-87296442;StopPoint:OCECar TER-87296004;104
StopPoint:OCECar-87313759;StopPoint:OCECar-87313742;7
StopPoint:OCECar TER-87491191;StopPoint:OCECar TER-87491209;10
StopPoint:OCECar TER-87491209;StopPoint:OCECar TER-87491191;10
StopPoint:OCECar TER-87575001;StopPoint:OCECar TER-87324095;18
StopPoint:OCECar TER-87324095;StopPoint:OCECar TER-87575217;21
StopPoint:OCECar TER-87575217;StopPoint:OCECar TER-87575183;29
StopPoint:OCECar TER-87575183;StopPoint:OCECar TER-87575175;36
StopPoint:OCECar TER-87575175;StopPoint:OCECar TER-87575142;47
StopPoint:OCECar TER-87485300;StopPoint:OCECar TER-87485268;32
StopPoint:OCECar TER-87485268;StopPoint:OCECar TER-87485250;40
StopPoint:OCECar TER-87485326;StopPoint:OCECar TER-87485334;32
StopPoint:OCECar TER-87485334;StopPoint:OCECar TER-87485342;41
StopPoint:OCECar TER-87485342;StopPoint:OCECar TER-87485359;49
StopPoint:OCECar TER-87487249;StopPoint:OCECar TER-87487231;14
StopPoint:OCECar TER-87487231;StopPoint:OCECar TER-87344440;23
StopPoint:OCECar TER-87344440;StopPoint:OCECar TER-87487009;40
StopPoint:OCECar TER-87487009;StopPoint:OCECar TER-87487611;51
StopPoint:OCECar TER-87487611;StopPoint:OCECar TER-87487637;62
StopPoint:OCECar TER-87487637;StopPoint:OCECar TER-87487603;87
StopPoint:OCECar TER-87487603;StopPoint:OCECar TER-87487637;20
StopPoint:OCECar TER-87487280;StopPoint:OCECar TER-87487298;105
StopPoint:OCECar TER-87487298;StopPoint:OCECar TER-87333005;115
StopPoint:OCECar TER-87333005;StopPoint:OCECar TER-87486332;139
StopPoint:OCECar TER-87486332;StopPoint:OCECar TER-87486019;175
StopPoint:OCECar TER-87486019;StopPoint:OCECar TER-87486332;35
StopPoint:OCETrain TER-87543165;StopPoint:OCETrain TER-87576009;104
StopPoint:OCECar TER-87697128;StopPoint:OCECar TER-87741009;90
StopPoint:OCECar TER-87746008;StopPoint:OCECar TER-87697128;112
StopPoint:OCECar TER-87741132;StopPoint:OCECar TER-87746008;122
StopPoint:OCECar TER-87763029;StopPoint:OCECar TER-87335521;60
StopPoint:OCECar TER-87335521;StopPoint:OCECar TER-87763029;60
StopPoint:OCECar TER-87741009;StopPoint:OCECar TER-87335521;70
StopPoint:OCECar TER-87556506;StopPoint:OCECar TER-87763029;20
StopPoint:OCECar TER-87747402;StopPoint:OCECar TER-87741009;85
StopPoint:OCECar TER-87761718;StopPoint:OCECar TER-87763029;80
StopPoint:OCECar TER-87417501;StopPoint:OCECar TER-87747451;35
StopPoint:OCECar TER-87747451;StopPoint:OCECar TER-87747477;53
StopPoint:OCECar TER-87747477;StopPoint:OCECar TER-87747493;71
StopPoint:OCECar TER-87747493;StopPoint:OCECar TER-87741181;90
StopPoint:OCECar TER-87741181;StopPoint:OCECar TER-87741009;119
StopPoint:OCECar TER-87723395;StopPoint:OCECar TER-87723429;51
StopPoint:OCECar TER-87723429;StopPoint:OCECar TER-87335521;119
StopPoint:OCECar TER-87723494;StopPoint:OCECar TER-87723478;13
StopPoint:OCECar TER-87723478;StopPoint:OCECar TER-87723429;33
StopPoint:OCECar TER-87761239;StopPoint:OCECar TER-87723395;53
StopPoint:OCECar TER-87723387;StopPoint:OCECar TER-87723320;88
StopPoint:OCECar TER-87723320;StopPoint:OCECar TER-87697136;110
StopPoint:OCECar TER-87747287;StopPoint:OCECar TER-87335521;156
StopPoint:OCECar TER-87722405;StopPoint:OCECar TER-87726331;51
StopPoint:OCECar TER-87726331;StopPoint:OCECar TER-87726307;64
StopPoint:OCECar TER-87726307;StopPoint:OCECar TER-87698662;78
StopPoint:OCECar TER-87743716;StopPoint:OCECar TER-87743120;13
StopPoint:OCECar TER-87743120;StopPoint:OCECar TER-87695999;36
StopPoint:OCECar TER-87695999;StopPoint:OCECar TER-87696013;43
StopPoint:OCECar TER-87721175;StopPoint:OCECar TER-87698274;4
StopPoint:OCECar TER-87698274;StopPoint:OCECar TER-87721480;17
StopPoint:OCECar TER-87721480;StopPoint:OCECar TER-87721449;20
StopPoint:OCECar TER-87721449;StopPoint:OCECar TER-87697227;26
StopPoint:OCECar TER-87697227;StopPoint:OCECar TER-87697185;31
StopPoint:OCECar TER-87697185;StopPoint:OCECar TER-87721423;37
StopPoint:OCECar TER-87721431;StopPoint:OCECar TER-87721472;60
StopPoint:OCECar TER-87721472;StopPoint:OCECar TER-87721035;80
StopPoint:OCECar TER-87721035;StopPoint:OCECar TER-87698639;115
StopPoint:OCECar TER-87698639;StopPoint:OCECar TER-87726828;9
StopPoint:OCECar TER-87726828;StopPoint:OCECar TER-87721050;20
StopPoint:OCECar TER-87721050;StopPoint:OCECar TER-87721043;30
StopPoint:OCECar TER-87721043;StopPoint:OCECar TER-87721035;40
StopPoint:OCECar TER-87721464;StopPoint:OCECar TER-87721456;85
StopPoint:OCECar TER-87721456;StopPoint:OCECar TER-87721431;95
StopPoint:OCECar TER-87697169;StopPoint:OCECar TER-87721811;18
StopPoint:OCECar TER-87721829;StopPoint:OCECar TER-87721845;29
StopPoint:OCECar TER-87409763;StopPoint:OCECar TER-87697169;32
StopPoint:OCECar TER-87694778;StopPoint:OCECar TER-87694737;87
StopPoint:OCECar TER-87698290;StopPoint:OCECar TER-87721860;7
StopPoint:OCECar TER-87698332;StopPoint:OCECar TER-87721175;10
StopPoint:OCECar TER-87761841;StopPoint:OCECar TER-87761817;20
StopPoint:OCECar TER-87761817;StopPoint:OCECar TER-87761783;40
StopPoint:OCECar TER-87761783;StopPoint:OCECar TER-87556506;75
StopPoint:OCECar TER-87761874;StopPoint:OCECar TER-87763300;185
StopPoint:OCECar TER-87763300;StopPoint:OCECar TER-87761874;60
StopPoint:OCECar TER-87698647;StopPoint:OCECar TER-87763029;20
StopPoint:OCECar TER-87745679;StopPoint:OCECar TER-87745646;15
StopPoint:OCECar TER-87745646;StopPoint:OCECar TER-87745596;35
StopPoint:OCECar TER-87745596;StopPoint:OCECar TER-87745497;60
StopPoint:OCECar TER-87745497;StopPoint:OCECar TER-87745430;80
StopPoint:OCECar TER-87745430;StopPoint:OCECar TER-87392829;190
StopPoint:OCECar TER-87392829;StopPoint:OCECar TER-87697466;200
StopPoint:OCECar TER-87697466;StopPoint:OCECar TER-87697474;205
StopPoint:OCECar TER-87697474;StopPoint:OCECar TER-87335521;210
StopPoint:OCECar TER-87698803;StopPoint:OCECar TER-87556506;110
StopPoint:OCECar TER-87742007;StopPoint:OCECar TER-87742361;15
StopPoint:OCECar TER-87742361;StopPoint:OCECar TER-87742320;30
StopPoint:OCECar TER-87742320;StopPoint:OCECar TER-87741306;45
StopPoint:OCECar TER-87741306;StopPoint:OCECar TER-87392829;105
StopPoint:OCECar TER-87746305;StopPoint:OCECar TER-87746339;45
StopPoint:OCECar TER-87746339;StopPoint:OCECar TER-87746370;60
StopPoint:OCECar TER-87746370;StopPoint:OCECar TER-87746438;80
StopPoint:OCECar TER-87746438;StopPoint:OCECar TER-87746479;95
StopPoint:OCECar TER-87746479;StopPoint:OCECar TER-87746784;120
StopPoint:OCECar TER-87761460;StopPoint:OCECar TER-87761270;170
StopPoint:OCECar TER-87761163;StopPoint:OCECar TER-87761460;95
StopPoint:OCECar TER-87698563;StopPoint:OCECar TER-87698613;45
StopPoint:OCECar TER-87698613;StopPoint:OCECar TER-87698514;60
StopPoint:OCECar TER-87698514;StopPoint:OCECar TER-87698795;90
StopPoint:OCECar TER-87698795;StopPoint:OCECar TER-87741645;110
StopPoint:OCECar TER-87741645;StopPoint:OCECar TER-87335521;190
StopPoint:OCECar TER-87761510;StopPoint:OCECar TER-87336974;25
StopPoint:OCECar TER-87336974;StopPoint:OCECar TER-87764407;31
StopPoint:OCECar TER-87764407;StopPoint:OCECar TER-87336982;35
StopPoint:OCECar TER-87336982;StopPoint:OCECar TER-87336990;40
StopPoint:OCECar TER-87336990;StopPoint:OCECar TER-87337006;45
StopPoint:OCECar TER-87337006;StopPoint:OCECar TER-87698621;50
StopPoint:OCECar TER-87761270;StopPoint:OCECar TER-87761460;40
StopPoint:OCECar TER-87337089;StopPoint:OCECar TER-87535096;8
StopPoint:OCECar TER-87535096;StopPoint:OCECar TER-87337097;18
StopPoint:OCECar TER-87337097;StopPoint:OCECar TER-87764720;23
StopPoint:OCECar TER-87764720;StopPoint:OCECar TER-87764712;33
StopPoint:OCECar TER-87764712;StopPoint:OCECar TER-87420836;38
StopPoint:OCECar TER-87420836;StopPoint:OCECar TER-87420802;63
StopPoint:OCECar TER-87420802;StopPoint:OCECar TER-87556522;83
StopPoint:OCECar TER-87556522;StopPoint:OCECar TER-87763029;143
StopPoint:OCECar TER-87746784;StopPoint:OCECar TER-87746479;25
StopPoint:OCECar TER-87698621;StopPoint:OCECar TER-87337006;5
StopPoint:OCECar TER-87696013;StopPoint:OCECar TER-87743120;20
StopPoint:OCECar TER-87743740;StopPoint:OCECar TER-87743757;60
StopPoint:OCECar TER-87743757;StopPoint:OCECar TER-87741504;85
StopPoint:OCECar TER-87741504;StopPoint:OCECar TER-87741074;100
StopPoint:OCECar TER-87741074;StopPoint:OCECar TER-87741108;110
StopPoint:OCECar TER-87741108;StopPoint:OCECar TER-87741116;120
StopPoint:OCECar TER-87741116;StopPoint:OCECar TER-87741132;140
StopPoint:OCECar TER-87131961;StopPoint:OCECar TER-87743534;90
StopPoint:OCECar TER-87698530;StopPoint:OCECar TER-87741009;180
StopPoint:OCECar TER-87695973;StopPoint:OCECar TER-87743534;90
StopPoint:OCECar TER-87743534;StopPoint:OCECar TER-87743591;115
StopPoint:OCECar TER-87743591;StopPoint:OCECar TER-87743633;135
StopPoint:OCECar TER-87741793;StopPoint:OCECar TER-87741769;15
StopPoint:OCECar TER-87741769;StopPoint:OCECar TER-87741728;40
StopPoint:OCECar TER-87741728;StopPoint:OCECar TER-87741645;75
StopPoint:OCECar TER-87697482;StopPoint:OCECar TER-87392829;200
StopPoint:OCECar TER-87741256;StopPoint:OCECar TER-87741306;85
StopPoint:OCECar TER-87716910;StopPoint:OCECar TER-87715441;5
StopPoint:OCECar TER-87741470;StopPoint:OCECar TER-87741439;18
StopPoint:OCECar TER-87741439;StopPoint:OCECar TER-87741009;48
StopPoint:OCECar TER-87725689;StopPoint:OCECar TER-87721357;30
StopPoint:OCECar TER-87721357;StopPoint:OCECar TER-87721332;50
StopPoint:OCECar TER-87721332;StopPoint:OCECar TER-87697128;90
StopPoint:OCECar TER-87141150;StopPoint:OCECar TER-87141002;50
StopPoint:OCECar TER-87728584;StopPoint:OCECar TER-87726083;27
StopPoint:OCECar TER-87726083;StopPoint:OCECar TER-87726091;31
StopPoint:OCECar TER-87726091;StopPoint:OCECar TER-87215665;36
StopPoint:OCECar TER-87552141;StopPoint:OCECar TER-87643460;5
StopPoint:OCECar TER-87643460;StopPoint:OCECar TER-87643452;8
StopPoint:OCECar TER-87643452;StopPoint:OCECar TER-87643445;10
StopPoint:OCECar TER-87643445;StopPoint:OCECar TER-87643437;11
StopPoint:OCECar TER-87643437;StopPoint:OCECar TER-87643429;14
StopPoint:OCECar TER-87643429;StopPoint:OCECar TER-87643411;17
StopPoint:OCECar TER-87643411;StopPoint:OCECar TER-87643403;20
StopPoint:OCECar TER-87643403;StopPoint:OCECar TER-87214056;28
StopPoint:OCECar TER-87678474;StopPoint:OCECar TER-87552141;20
StopPoint:OCECar TER-87748749;StopPoint:OCECar TER-87643460;21
StopPoint:OCECar TER-87702076;StopPoint:OCECar TER-87702068;4
StopPoint:OCECar TER-87702068;StopPoint:OCECar TER-87552141;12
StopPoint:OCECar TER-80142927;StopPoint:OCECar TER-87212027;25
StopPoint:OCECar TER-87212118;StopPoint:OCECar TER-87659763;36
StopPoint:OCECar TER-87212324;StopPoint:OCECar TER-87212332;37
StopPoint:OCECar TER-87212415;StopPoint:OCECar TER-87212431;84
StopPoint:OCECar TER-80144139;StopPoint:OCECar TER-80144154;6
StopPoint:OCECar TER-80144154;StopPoint:OCECar TER-87182840;16
StopPoint:OCECar TER-87182840;StopPoint:OCECar TER-87182063;35
StopPoint:OCECar TER-87187930;StopPoint:OCECar TER-87182139;17
StopPoint:OCECar TER-87181016;StopPoint:OCECar TER-87659870;35
StopPoint:OCECar-87213470;StopPoint:OCECar-80194324;39
StopPoint:OCECar-80194324;StopPoint:OCECar-87213470;39
StopPoint:OCECar TER-87212241;StopPoint:OCECar TER-87678847;18
StopPoint:OCECar TER-87678847;StopPoint:OCECar TER-87212266;28
StopPoint:OCECar TER-87212274;StopPoint:OCECar TER-87214148;40
StopPoint:OCECar TER-87678854;StopPoint:OCECar TER-87214122;51
StopPoint:OCECar TER-87214114;StopPoint:OCECar TER-87214106;67
StopPoint:OCECar TER-87214106;StopPoint:OCECar TER-87214056;79
StopPoint:OCECar TER-87214643;StopPoint:OCECar TER-87660605;37
StopPoint:OCECar TER-87212209;StopPoint:OCECar TER-87212183;19
StopPoint:OCECar TER-87212134;StopPoint:OCECar TER-87654590;60
StopPoint:OCECar TER-87533620;StopPoint:OCECar TER-87659995;10
StopPoint:OCECar TER-87181289;StopPoint:OCECar TER-87659979;41
StopPoint:OCECar TER-87673103;StopPoint:OCECar TER-87582478;70
StopPoint:OCECar TER-87491217;StopPoint:OCECar TER-87491225;22
StopPoint:OCECar TER-87491225;StopPoint:OCECar TER-87491241;40
StopPoint:OCECar TER-87491241;StopPoint:OCECar TER-87581595;65
StopPoint:OCECar TER-87581595;StopPoint:OCECar TER-87581009;75
StopPoint:OCECar TER-87581009;StopPoint:OCECar TER-87581595;10
StopPoint:OCECar TER-87673202;StopPoint:OCECar TER-87672279;35
StopPoint:OCECar TER-87672279;StopPoint:OCECar TER-87672253;55
StopPoint:OCECar TER-87672253;StopPoint:OCECar TER-87672212;80
StopPoint:OCECar TER-87672212;StopPoint:OCECar TER-87672006;110
StopPoint:OCECar TER-87672006;StopPoint:OCECar TER-87672212;30
StopPoint:OCECar TER-87672139;StopPoint:OCECar TER-87672006;90
StopPoint:OCECar TER-87581751;StopPoint:OCECar TER-87581793;39
StopPoint:OCECar TER-87581793;StopPoint:OCECar TER-87582403;52
StopPoint:OCECar TER-87582403;StopPoint:OCECar TER-87582445;70
StopPoint:OCECar TER-87582445;StopPoint:OCECar TER-87582478;84
StopPoint:OCECar TER-87582478;StopPoint:OCECar TER-87582601;93
StopPoint:OCECar TER-87582601;StopPoint:OCECar TER-87582619;103
StopPoint:OCECar TER-87582619;StopPoint:OCECar TER-87582635;113
StopPoint:OCECar TER-87582635;StopPoint:OCECar TER-87582643;119
StopPoint:OCECar TER-87582643;StopPoint:OCECar TER-87582668;131
StopPoint:OCECar TER-87672725;StopPoint:OCECar TER-87691949;7
StopPoint:OCECar TER-87691949;StopPoint:OCECar TER-87672741;16
StopPoint:OCECar TER-87672741;StopPoint:OCECar TER-87672766;25
StopPoint:OCECar TER-87672766;StopPoint:OCECar TER-87672774;34
StopPoint:OCECar TER-87672774;StopPoint:OCECar TER-87672766;10
StopPoint:OCECar TER-87581835;StopPoint:OCECar TER-87582684;20
StopPoint:OCECar TER-87582684;StopPoint:OCECar TER-87582692;29
StopPoint:OCECar TER-87582692;StopPoint:OCECar TER-87582700;39
StopPoint:OCECar TER-87582700;StopPoint:OCECar TER-87582718;45
StopPoint:OCECar TER-87582718;StopPoint:OCECar TER-87582726;51
StopPoint:OCECar TER-87582726;StopPoint:OCECar TER-87582734;57
StopPoint:OCECar TER-87582734;StopPoint:OCECar TER-87582742;64
StopPoint:OCECar TER-87582742;StopPoint:OCECar TER-87582759;75
StopPoint:OCECar TER-87582759;StopPoint:OCECar TER-87582767;80
StopPoint:OCECar TER-87582767;StopPoint:OCECar TER-87582775;87
StopPoint:OCECar TER-87582775;StopPoint:OCECar TER-87582767;4
StopPoint:OCECar TER-87586107;StopPoint:OCECar TER-87586693;41
StopPoint:OCECar TER-87586693;StopPoint:OCECar TER-87586651;56
StopPoint:OCECar TER-87586651;StopPoint:OCECar TER-87586545;81
StopPoint:OCECar TER-87586545;StopPoint:OCECar TER-87586651;25
StopPoint:OCECar TER-87582866;StopPoint:OCECar TER-87586545;93
StopPoint:OCECar TER-87586453;StopPoint:OCECar TER-87586438;20
StopPoint:OCECar TER-87586438;StopPoint:OCECar TER-87586008;65
StopPoint:OCECar TER-87586412;StopPoint:OCECar TER-87586438;45
StopPoint:OCECar TER-87584052;StopPoint:OCECar TER-87584508;10
StopPoint:OCECar TER-87584508;StopPoint:OCECar TER-87584516;25
StopPoint:OCECar TER-87584516;StopPoint:OCECar TER-87584532;37
StopPoint:OCECar TER-87584532;StopPoint:OCECar TER-87584540;48
StopPoint:OCECar TER-87584540;StopPoint:OCECar TER-87583690;63
StopPoint:OCECar TER-87583690;StopPoint:OCECar TER-87583674;81
StopPoint:OCECar TER-87583674;StopPoint:OCECar TER-87583617;111
StopPoint:OCECar TER-87583617;StopPoint:OCECar TER-87583005;126
StopPoint:OCECar TER-87583005;StopPoint:OCECar TER-87583617;15
StopPoint:OCECar TER-87576348;StopPoint:OCECar TER-87641357;35
StopPoint:OCECar TER-87641373;StopPoint:OCECar TER-87641191;70
StopPoint:OCECar TER-87641191;StopPoint:OCECar TER-87641001;80
StopPoint:OCECar TER-87576207;StopPoint:OCECar TER-87576272;30
StopPoint:OCECar TER-87576272;StopPoint:OCECar TER-87576280;45
StopPoint:OCECar TER-87576280;StopPoint:OCECar TER-87576298;60
StopPoint:OCECar TER-87576306;StopPoint:OCECar TER-87576322;95
StopPoint:OCECar TER-87713198;StopPoint:OCECar TER-87713156;105
StopPoint:OCECar TER-87713156;StopPoint:OCECar TER-87713131;127
StopPoint:OCECar TER-87713131;StopPoint:OCECar TER-87713115;146
StopPoint:OCECar TER-87713115;StopPoint:OCECar TER-87713040;216
StopPoint:OCECar TER-87713842;StopPoint:OCECar TER-87713834;28
StopPoint:OCECar TER-87713834;StopPoint:OCECar TER-87712265;33
StopPoint:OCECar TER-87712265;StopPoint:OCECar TER-87713826;38
