nom;latitude;longitude
selestat koeberle;48.26328;7.455365
selestat schwilgue;48.251648;7.446681
selestat r  ste marie a  mines;48.263912;7.439898
chatenois gare;48.276197;7.401375
chatenois val de ville gare;48.282952;7.381939
la vancelle hurst;48.278908;7.342239
la vancelle centre;48.285278;7.301402
liepvre route la vancelle;48.271918;7.289057
liepvre bois l abesse zi;48.269132;7.319861
marvejols place du chayla;44.554383;3.294066
chirac ville;44.523054;3.267454
balsieges arret rn88;44.482325;3.456205
les salelles embranchement rn 88;44.483291;3.278319
le bruel route nationale 88;44.481374;3.358177
le monastier ville;44.515309;3.25515
campagne sur aude le vieux pont;42.916866;2.20542
couiza saint anne;42.941324;2.253746
liepvre centre;48.270932;7.282034
liepvre ecoles;48.272411;7.280824
rombach le franc  place des fetes;48.281963;7.264459
rombach le franc scierie;48.278908;7.270575
liepvre rue du vieux moulin;48.277167;7.277606
liepvre rue robert guth;48.270081;7.269449
liepvre musloch;48.267648;7.248574
ste croix aux mines stimbach;48.265375;7.235371
ste croix sq  g  de gaulle;48.261131;7.218907
ste marie aux m s  techniques;48.252047;7.194723
ste marie aux mines espace musees;48.248889;7.188331
ste marie aux mines mairie;48.245575;7.18224
ste marie aux ms p  de gaulle;48.243631;7.176407
ste marie aux mines theatre;48.243805;7.180613
ste marie aux mines super u;48.248212;7.189329
raves  ancienne gare ;48.271964;7.049739
remomeix abri;48.264826;6.99321
sainte marguerite village;48.268632;6.980849
ste marguerite cora;48.273751;6.967577
lapeyrouse;46.227119;2.893877
louroux de bouble;46.224108;2.984312
bellenaves;46.199538;3.066598
saint bonnet de rochefort;46.148502;3.13946
saint gervais   chateau neuf;46.030486;2.807947
la ville gozet;46.350055;2.59169
huriel;46.371428;2.476124
saint die rue d alsace;48.280005;6.955555
vallon en sully;46.536209;2.611005
magnette;46.464027;2.602856
les trillers;46.414557;2.599929
le vauriat;45.860328;2.920497
commentry;46.295248;2.739812
volvic;45.86476;3.003417
durtol   nohanent;45.795417;3.048829
fresnes au mont;48.896119;5.439869
saint mihiel detention;48.885058;5.536063
sampigny centre;48.830237;5.50868
saverne lycee verne;48.736039;7.373398
saverne place des dragons;48.739602;7.361915
saverne haut barr;48.73148;7.352343
neuwiller rue de bouxwiller;48.822848;7.407151
bouxwiller lycee schattenmann;48.828994;7.476432
bouxwiller centre;48.827393;7.483024
menchhoffen abri;48.858842;7.496546
wimmenau d 919   rue de la gare;48.910025;7.420315
wingen sur moder mairie;48.923275;7.371182
rosteig monument aux morts;48.93297;7.340953
col de puberg;48.916898;7.318055
frohmuhl lavoir;48.907795;7.280985
bitche quartier driant;49.054942;7.456211
cigoland;48.256268;7.419907
kintzheim mairie;48.254552;7.394972
orschwiller chapelle;48.241195;7.384612
saint hippolyte hotel munsch;48.230526;7.373267
saint hippolyte parc walter;48.232167;7.366947
rorschwihr mairie;48.217302;7.36257
bergheim porte haute;48.205616;7.357543
charost pont;46.992592;2.122786
issoudun centre hospitalier;46.957778;1.996998
montierchaume crevant;46.864431;1.792818
montierchaume rosiers;46.845032;1.747298
noyers sur cher place guerrier;47.276942;1.400719
saint aignan lep;47.266341;1.37186
saint aignan piace wilson;47.267989;1.371961
saint aignan quai delorme;47.269907;1.376838
saint satur fontenay;47.339521;2.844
bannay les hautes de bussy;47.386664;2.88571
gien place leclerc;47.684213;2.631789
gien route de bourges;47.680154;2.629509
arrou place de l eglise;48.098011;1.122978
brou centre;48.211802;1.166294
courtalain centre;48.07938;1.13613
mondoubleau rue leroy;47.982064;0.899916
saint pellerin mairie;48.070351;1.140062
azay sur indre les 2 rivieres;47.209256;0.946077
bridore saint martin;47.026245;1.081901
buzancais sapin vert;46.887548;1.430433
chateau renault zi;47.592794;0.909204
chatillon place du mail;46.987279;1.17352
courcay rouvre;47.241687;0.872641
esvres champgault;47.283713;0.812259
esvres chene pendu;47.325349;0.766565
esvres les recais;47.294076;0.806036
esvres saint malo;47.302428;0.79947
loches lep;47.127564;0.98131
loches lycee saint denis;47.127224;0.99172
loches saint jacques;47.127046;0.996408
loches agnes sorel;47.125447;0.993458
niherne centre;46.829161;1.564474
reignac jonquilles;47.227109;0.915049
saint genou ecole;46.92748;1.337993
saint genou zi;46.905033;1.354204
saint jean saint germain hotel;47.082587;1.035815
villedieu eglise;46.847355;1.538354
villedieu golf;46.846427;1.54345
villedieu le pouillou;46.848569;1.534332
aurillac;44.921286;2.436272
ytrac;44.910623;2.36433
laroquebrou;44.964204;2.192848
lacapelle viescamp;44.920293;2.265413
maurs;44.705949;2.199698
pers;44.887102;2.240331
boisset;44.786082;2.249795
le rouget;44.856479;2.235275
vic sur cere;44.976117;2.631799
le lioran;45.090433;2.753335
murat;45.108948;2.869076
neussargues;45.125201;2.979192
bort les orgues;45.404622;2.501986
sisteron;44.190018;5.946833
lichtenberg eglise;48.921195;7.48176
lichtenberg picardie;48.925109;7.479277
reipertswiller salle polyvalente;48.933187;7.464299
wimmenau centre;48.910834;7.421714
rouffach chs;47.950572;7.291129
merxheim pl  general de gaulle;47.910654;7.29265
illfurth croisement gare cd68;47.674465;7.266448
zillisheim auberge mohn;47.693805;7.294209
stephansfeld hopital;48.717012;7.706163
brumath mairie;48.730876;7.708523
schwindratzheim general leclerc;48.754103;7.600012
wilwisheim haute montee;48.748004;7.506757
pfaffenhoffen mairie;48.844724;7.610925
adamswiller lotissement la foret;48.905635;7.208238
adamswiller mairie;48.903835;7.201179
bischheim arret cts r  gare;48.610657;7.750844
kilstett rue de la gare;48.678885;7.855618
bouverans halte routiere;46.857975;6.209625
domblans halte routiere;46.763588;5.59737
buvilly halte routiere;46.869346;5.71656
dompierre halte routiere;46.872118;6.186204
voiteur halte routiere;46.75511;5.611315
gambsheim garage peugeot;48.688786;7.872003
hoerdt maison de retraite;48.692017;7.782193
hoerdt mairie;48.69819;7.784133
weyersheim rue republique;48.717811;7.800244
kurtzenhouse mairie;48.739129;7.806639
kurtzenhouse cmdp;48.742614;7.812572
bischwiller eglise catholique;48.764098;7.859784
bischwiller vestra;48.770589;7.847867
kaltenhouse rue de bischwiller;48.789926;7.836572
marienthal basilique notre dame;48.780133;7.816475
haguenau statuette;48.804194;7.798091
rixheim arret solea barrieres;47.748244;7.409291
sierentz restaurant au soleil;47.654216;7.454857
bartenheim pharmacie;47.635011;7.476127
oderen la poste;47.90946;6.975571
fellering eglise;47.896397;6.985792
ranspach ancienne fonderie;47.881405;7.009459
saint amarin hotel le cheval blanc;47.874738;7.028348
malmerspach rond point;47.867203;7.038704
moosch eglise;47.859868;7.04962
willer sur thur mairie;47.843071;7.071404
bitschwiller les thann mairie;47.829182;7.079737
thann la poste;47.810273;7.102514
vieux thann parking de la gare;47.806125;7.119715
cernay eglise;47.809321;7.174788
dornach gare dmc;47.747207;7.310264
walbourg seminaire;48.886536;7.789394
surbourg rue saint arbogast;48.906924;7.847097
schoenenbourg centre;48.952404;7.912312
ingolsheim centre;48.974765;7.937294
riedseltz arret chapelle;48.990344;7.950727
riedseltz salle polyvalente;48.995052;7.954004
wissembourg altenstadt;49.028254;7.963882
mutzig passage a niveau;48.533919;7.46108
mutzig porte centre;48.538565;7.456477
gresswiller abri;48.535956;7.42571
lutzelhouse abri eglise;48.519287;7.287589
wisches eglise;48.508635;7.268896
obernai passage a niveau;48.460966;7.489308
eichhoffen carrefour gare;48.382701;7.448245
epfig croisement eglise   rn;48.359279;7.465738
martres tolosane pyrenees;43.198837;1.009854
colmar st joseph rue du val st gregoire;48.081534;7.345311
ingersheim lycee r  turckheim;48.09179;7.297819
logelbach hirn;48.088748;7.321808
ingersheim place du general de gaulle;48.094219;7.306305
turckheim place de la republique;48.086214;7.278888
walbach la forge abri d 417;48.059876;7.233092
wihr au val   soultzbach  d417;48.04677;7.209204
gunsbach d417;48.042642;7.17419
munster inter  d417 badischhof;48.040562;7.150211
luttenbach abri route principale;48.035854;7.118808
luttenbach fronzell;48.032459;7.109984
breitenbach restaurant breit s bar;48.026744;7.098981
muhlbach sur munster mairie;48.025409;7.084476
chamelet centre;45.982752;4.508834
souilly;49.027971;5.285856
diou ville bus;46.533357;3.747953
villeneuve sur allier centre;46.660457;3.247131
thiel sur acolin abris bus;46.524233;3.579035
montbeugny centre;46.528502;3.488653
philippsbourg falkenstein;48.984021;7.567483
eguelshardt abri;49.021266;7.491201
severac d aveyron de gaulle;44.320164;3.074734
hopital fenaille;44.254859;3.055451
auch baylac;43.648288;0.582806
aire sur l adour   pl  liberte;43.704602;-0.259903
tarbes;43.239863;0.069442
mont de marsan;43.884731;-0.504335
barcelonne du gers;43.703374;-0.236093
lannemezan;43.11424;0.387582
capvern;43.103577;0.32954
tournay;43.183511;0.238977
lourdes;43.1006;-0.041812
saint pe de bigorre;43.101555;-0.161969
arengosse;44.006731;-0.809474
ygos;43.9783;-0.736368
saint martin d oney;43.930087;-0.651637
pau;43.291467;-0.369458
montaut betharram;43.12691;-0.198218
coarraze   nay;43.181781;-0.24181
assat;43.254638;-0.295213
artix;43.393083;-0.570205
orthez;43.484085;-0.767643
puyoo;43.524543;-0.910804
peyrehorade;43.546865;-1.115772
urt;43.499379;-1.300552
croix du prince;43.285975;-0.37924
gan;43.234293;-0.391478
buzy en bearn;43.148314;-0.456042
ogeu les bains;43.1539;-0.507474
oloron sainte marie;43.19502;-0.612256
lurbe saint christau;43.120607;-0.60515
sarrance;43.049624;-0.599589
bedous;42.995943;-0.603573
bayonne;43.497018;-1.470194
boucau;43.523497;-1.490632
morcenx;44.034077;-0.908578
dax;43.720807;-1.050515
saubusse;43.660277;-1.19037
saint geours;43.671329;-1.241042
saint vincent de tyrosse;43.657566;-1.306745
benesse maremne;43.6277;-1.369893
labenne;43.587137;-1.428777
ondres;43.568717;-1.457087
biarritz;43.459312;-1.545938
guethary;43.425371;-1.609886
villefranque;43.431442;-1.456418
ustaritz;43.404694;-1.448772
halsou   larressore;43.378225;-1.428228
cambo les bains;43.365559;-1.396599
itxassou;43.324043;-1.394949
bidarray pont noblia;43.268102;-1.345129
osses   saint martin d arrossa;43.235322;-1.305098
saint jean pied de port;43.16801;-1.238172
oulmes;46.399755;-0.663616
saint eloi eglise;46.973906;3.221641
saint leger des vignes mairie;46.838552;3.450961
hendaye;43.353165;-1.782095
brion   laisy mairie;46.908137;4.200381
changy tourny monument;46.403337;4.253013
les deux jumeaux;43.370063;-1.764282
saint jean de luz   ciboure;43.385761;-1.660888
chauffailles gambetta;46.206915;4.336512
voutenay sur cure place mairie;47.561729;3.784688
lucy sur cure d606;47.627783;3.744664
accolay le pont;47.663798;3.709584
mauvezin;43.730606;0.878386
solomiac;43.805599;0.897019
uttwiller croisement;48.846149;7.487526
guemar rond point sony;48.190018;7.370849
sainte croix aux mines centre;48.262741;7.225324
liepvre pharmacie;48.270855;7.280695
niederbronn hotel de ville;48.950801;7.642201
haguenau arret ritmo moulin neuf;48.815794;7.780509
schweighouse egl  protestante;48.820347;7.740845
schweighouse marechal leclerc;48.822099;7.731436
neubourg eglise;48.838559;7.68113
pfaffenhoffen pl  republique;48.844006;7.607554
geispolsheim cts gare;48.518431;7.683413
matzenheim echangeur;48.398679;7.619952
les trilliers pn carrefour;46.414351;2.599774
royat t2c beausite;45.768241;3.061838
saint gervais chateauneuf lpa;46.030506;2.808423
clermont universite t2c;45.771355;3.089133
durtol t2c square ch sabourin;45.794429;3.052708
fix saint geneys rn102 bourg;45.142783;3.668554
melun;48.527574;2.655513
bois le roi;48.475739;2.691674
fontainebleau   avon;48.417175;2.72698
moret   veneux les sablons;48.378375;2.799322
saint mammes;48.382321;2.81588
montereau;48.379823;2.941828
champagne sur seine;48.406593;2.799161
sens;48.198147;3.267546
villeneuve la guyard;48.342926;3.071705
champigny;48.323934;3.130732
pont sur yonne;48.286714;3.201753
etigny   veron;48.138276;3.290743
villeneuve sur yonne;48.086047;3.286506
saint julien du sault;48.027319;3.303329
joigny;47.973662;3.39345
laroche   migennes;47.961189;3.513083
saint florentin   vergigny;47.980994;3.732484
saint florentin ville;48.0046;3.7405
neuvy sautour;48.042696;3.792785
chemilly   appoigny;47.89741;3.554302
moneteau   gurgy;47.850756;3.579947
auxerre saint gervais;47.797527;3.585524
champs   saint bris;47.738287;3.603547
vincelles;47.7041;3.62842
cravant   bazarnes;47.679806;3.68089
vermenton;47.660581;3.731949
arcy sur cure;47.600878;3.766888
sermizelles   vezelay;47.528893;3.792791
avallon;47.495855;3.91264
mailly la ville;47.604355;3.675079
montargis;48.007162;2.742995
nemours   saint pierre;48.267886;2.68572
nogent sur vernisson;47.852847;2.737646
gien;47.698883;2.636752
remilly le charnay pont bulvin;46.805342;3.806645
les tavins;46.741493;6.372939
paris gare de lyon hall 1   2;48.844578;2.373912
serre chevalier le monetier l eglise;44.97629;6.507313
lemberg grand rue;49.00072;7.3801
paris bercy bourg  pays d auv ;48.839168;2.382911
coubladour rond point;45.115378;3.743527
toulouse chaussee;43.593581;1.442235
blacons;44.710424;5.090696
pontaix;44.749339;5.264015
verneuil laiterie;47.076386;1.058378
chatillon   hotel   saint antoine;46.988208;1.171825
courcay eglise;47.249982;0.876129
chambray lycee agricole;47.338928;0.728601
niherne les roches;46.827432;1.546412
palluau onzay;46.930752;1.316452
monnaie gendarmerie;47.504091;0.79402
tours lycee albert bayet;47.393995;0.671641
reignac bourg du fau;47.227175;0.9154
issoudun jardin;46.949574;1.994684
romorantin lycee de france;47.369459;1.739026
chateauroux croix perrine;46.819753;1.684771
chateauroux lycee blaise pascal;46.798046;1.711364
chateauroux lycee les charmilles;46.801176;1.716914
chateauroux prefecture;46.810726;1.68675
chinon lep cugnot;47.171536;0.259182
chinon lycee rabelais;47.163679;0.234865
gien hopital;47.69002;2.632674
gien place saint louis;47.683473;2.633114
chatres zelie fouquet;47.267072;1.888082
la source orleans chataigniers;47.841379;1.929029
la source orleans voltaire;47.837289;1.939017
romorantin villefranche;47.347605;1.747534
thenioux les forges;47.24905;1.963538
vierzon hopital;47.227525;2.052287
villefranche la croix de fer;47.29214;1.777972
villefranche aubrier;47.306539;1.765881
montfey;48.066936;3.875566
la marche;47.139763;3.039384
garchizy;47.042993;3.085844
vauzelles;47.001462;3.134297
montreal la cluse ville;46.171287;5.573158
ornex maconnex;46.28346;6.08664
les perrieres;47.005934;3.147791
verneuil;46.861119;3.557435
avree;46.82338;3.880148
bidos;43.178948;-0.606977
egletons ville;45.403678;2.046053
sampzon le pont;44.429476;4.357945
thoiry allemogne;46.244473;5.984344
le creusot;46.807789;4.430689
le creusot tgv;46.765339;4.49943
etang sur arroux;46.868021;4.183633
mesvres;46.862997;4.243916
broye;46.8623;4.294989
saint symphorien de marmagne;46.844334;4.337352
marmagne sous creusot;46.833457;4.360199
parsac centre;46.201639;2.15304
montchanin;46.759192;4.482132
saint leger sur dheune;46.848005;4.62772
cheilly les maranges;46.892828;4.676
autun;46.955256;4.292973
brion   laizy;46.908516;4.20679
blanzy;46.693993;4.392214
montceau les mines;46.671048;4.362053
galuzot;46.642236;4.329962
ciry le noble;46.604191;4.299518
genelard;46.581067;4.237769
paray le monial;46.447128;4.113833
digoin;46.485135;3.987649
dyo;46.35848;4.289364
la clayette   baudemont;46.288037;4.298294
chauffailles;46.207375;4.345709
marcigny   saint martin du lac;46.252778;4.045556
saint agnan;46.50146;3.879208
gilly sur loire;46.537102;3.782256
charolles;46.435;4.273611
bagneres de luchon lycee;42.791496;0.597762
burgalays muna;42.89957;0.632937
aiguebelette centre;45.537542;5.812926
ambronay priay rd 1075;46.01159;5.338143
bellignat   lycee arbez carme;46.248547;5.63221
bellignat mairie;46.24246;5.629689
bourg en bresse archives;46.195328;5.226676
nevers;46.987469;3.150448
bourg en bresse gare routiere;46.199013;5.215501
ceyzeriat mairie;46.178929;5.322512
briare;47.646497;2.733699
cosne sur loire;47.413992;2.932037
hautecour   ecole primaire;46.159673;5.417231
tracy sancerre;47.33688;2.880466
pouilly sur loire;47.28219;2.96601
mesves   bulcy;47.241705;3.006708
la charite sur loire;47.179914;3.023883
tronsanges;47.112992;3.054014
pougues les eaux;47.076972;3.093827
fourchambault;47.019166;3.087315
saincaize;46.931259;3.071624
saint pierre le moutier;46.792924;3.11139
chantenay saint imbert;46.728443;3.171688
villeneuve sur allier;46.658984;3.247124
moulins sur allier;46.560643;3.338974
bessay;46.442933;3.360578
varennes sur allier;46.315348;3.394285
les abrets   rue italie;45.537332;5.584531
dompierre sept fons;46.526429;3.675443
moutiers lycee;45.483121;6.527204
imphy;46.933275;3.259415
beard;46.865044;3.317865
decize;46.837447;3.467525
cercy la tour;46.857697;3.644865
saint martin du mont le farget;46.072799;5.323927
fours;46.823867;3.722936
corbigny;47.254516;3.677398
flez cuzy   tannay;47.362849;3.615174
saint paul college;45.594529;6.440971
clamecy;47.467049;3.520584
coulanges sur yonne;47.526814;3.546823
chatel censoir;47.537655;3.635077
albigny neuville arret tcl gare;45.875356;4.833042
anse monument;45.936999;4.718314
collonges fontaines arret tcl gare;45.829076;4.846677
couzon au mont d or arret tcl gare;45.848577;4.832053
lyon vaise gare routiere;45.779611;4.803685
villefranche sur saone gare r ;45.983777;4.720479
lyon part dieu gare routiere;45.761064;4.862984
lyon perrache gare routiere;45.749727;4.826596
argentine la combe;45.502072;6.318651
argentine gemelly ou stade;45.493131;6.313834
legny ponts tarrets;45.906675;4.576109
civrieux d azergues d 385;45.857996;4.712116
clelles mairie;44.827245;5.622619
dommartin la chicotiere d 385;45.844812;4.732758
grenoble eugene chavant;45.172844;5.724751
grenoble victor hugo;45.188405;5.724939
grenoble champollion;45.186336;5.725304
grenoble europole;45.191155;5.713691
la bridoire abris bus le haut;45.532004;5.743918
lus la croix haute rd 1075;44.665074;5.705284
monestier de clermont centre;44.916262;5.634443
pont de claix tag mairie;45.12517;5.697913
bourg en bresse charite;46.207629;5.21974
la chambre;45.359174;6.299657
polliat mairie;46.24936;5.126289
pontamafrey;45.31251;6.340528
saint etienne de cuines;45.342056;6.291754
cintegabelle rond point;43.305381;1.521177
perl gare routiere;49.473147;6.369671
ecully arret tcl demi lune vauboin;45.764424;4.782094
fleurieux rn7;45.840513;4.653622
grandris centre;46.036825;4.472091
gresy sur aix le chevret ondea;45.723536;5.922275
la tour de salvagny hippodrome;45.813816;4.716954
la tour de salvagny centre;45.815018;4.717727
lyon saint paul quai de bondy;45.766595;4.828287
lyon saint paul la feuillee;45.765943;4.827477
bellegarde gare routiere;46.110645;5.824986
beynost rd 1084 gare;45.836729;5.005507
chambery jacob bellecombette;45.55779;5.91021
communay la guicharde;45.605992;4.844531
communay les bonnieres;45.604233;4.83576
communay les brosses;45.604746;4.827676
feyzin tcl gare;45.665875;4.853366
flumet office de tourisme;45.817764;6.513975
le bourget du lac stac;45.64643;5.871908
megeve autogare;45.858829;6.618276
miribel rd1084 elysee;45.824463;4.95419
praz sur arly office de tourisme;45.839413;6.577007
privas cours du palais;44.734577;4.600045
roanne gare routiere;46.041249;4.060934
romans gare routiere;45.048391;5.051393
saillans pont algoud;44.693934;5.193872
st etienne chatcrx  g routiere;45.442658;4.401156
st maurice beynost d1084 cte;45.829203;4.977509
saint pierre de chandieu charmy;45.647168;5.023541
tassin le baraillon;45.764511;4.758132
ternay boucherattes;45.60311;4.81913
ternay centre;45.605421;4.8111
ternay chassagne grandes combes;45.598005;4.807667
ternay chemin de la gare;45.611681;4.809855
ternay croix du morze;45.602096;4.8083
ugine place du val d arly;45.746294;6.42127
vienne gare routiere;45.521263;4.873992
la chapelle sous dun;46.260405;4.293466
base aerienne;47.320087;1.681942
versonnex genevriers;46.301006;6.095867
chambray bois cormier;47.343108;0.717502
malbuisson;46.799722;6.305833
paugnat eglise;45.885835;2.983502
danjoutin;47.61832;6.869016
joncherey;47.525823;6.999275
voiron gare routiere;45.364856;5.593347
tantonville rue louis pasteur;48.467881;6.135556
praye sous vaudemont pn;48.433054;6.100488
diarville place raymond midon;48.39461;6.131793
mattaincourt la poste;48.278999;6.133343
hymont mairie;48.265629;6.142194
hareville sous monfort centre;48.205615;5.999557
martigny les bains thiebaut;48.104445;5.823891
lamarche centre;48.070778;5.782199
ceintrey groupe scolaire;48.52429;6.160471
trelaze;47.452584;-0.468628
sarzeau mediatheque;47.523977;-2.769576
zellenberg route du vin;48.170526;7.31838
riquewihr poste;48.165896;7.299868
bouxwiller clos des seigneurs;48.828192;7.486641
arzon le crouesty;47.545435;-2.889465
loudeac triskell;48.179997;-2.735225
remelfing centre;49.091669;7.092517
sarreinsming pont;49.086364;7.109377
zetting salle des fetes;49.079405;7.135454
wittring pont;49.053325;7.150877
sarrewerden eglise;48.923799;7.082091
bischtroff sur sarre mairie;48.901094;7.071829
wolfskirchen rue du moulin;48.879298;7.071746
diedendorf rond point;48.876885;7.054301
niederstinzel principale;48.863212;7.031502
berthelming principale;48.818548;7.008801
bettborn grand rue;48.801309;7.020655
saint jean de bassel eglise;48.803627;6.99114
gosselming mairie;48.793028;7.000769
oberstinzel rue principale;48.792843;7.034662
dolving rue de sarrebourg;48.772285;7.021862
sarraltroff rue de fenetrange;48.77713;7.056506
koenigsmacker metrich ecole;49.407556;6.2978
sarrebourg hopital;48.730495;7.050648
basse ham stade;49.380894;6.234288
nimes pont du gard;43.816836;4.507638
romorantin gendarmerie;47.384372;1.737894
millancay bourg;47.447587;1.772881
sarraltroff rue de la foret;48.778587;7.056887
ecole valentin;47.275011;5.993906
scherwiller rue de la gare;48.288308;7.429349
juvancourt;48.114344;4.799996
rully;46.880225;4.760973
neuilly les dijon;47.281771;5.110797
bretigny   norges;47.389742;5.110074
lantenay;47.3352;4.860365
velars;47.326982;4.927971
ouges;47.255779;5.072817
longecourt;47.193543;5.134737
chaugey;47.087541;5.255051
dijon porte neuve;47.322727;5.05489
dijon;47.32288;5.026111
malain;47.32729;4.809495
blaisy bas;47.373241;4.741376
verrey;47.438853;4.669857
thenissey;47.494373;4.623571
les laumes   alesia;47.543307;4.462873
montbard;47.61872;4.336159
nuits sous ravieres;47.729202;4.211264
tonnerre;47.859618;3.973533
genlis;47.244476;5.223873
collonges;47.220859;5.266147
villers les pots;47.206252;5.348503
auxonne;47.192211;5.377654
dole;47.096412;5.487967
gevrey chambertin;47.227375;4.998783
vougeot   gilly les citeaux;47.175619;4.971257
nuits saint georges;47.130671;4.956207
corgoloin;47.084254;4.917209
beaune;47.023034;4.848728
meursault;46.969169;4.795403
chagny;46.907354;4.749184
fontaines   mercurey;46.851268;4.774949
santenay les bains;46.910664;4.701542
saulon;47.224049;5.104396
aiserey;47.170107;5.158341
brazey en plaine;47.131764;5.211834
saint jean de losne;47.099908;5.243916
pagny;47.046641;5.201345
seurre;46.996391;5.151258
navilly;46.932463;5.138991
saint bonnet en bresse;46.85485;5.16595
mervans;46.798801;5.179387
louhans;46.630904;5.217306
ruffey;47.370707;5.079399
saint julien   clenay;47.405566;5.128046
gemeaux;47.478322;5.129853
is sur tille;47.520228;5.129833
champigneulles arret sit port;48.73486;6.167059
damblain eglise;48.097929;5.652857
dieulouard ted place de verdun;48.84292;6.06921
frouard point central;48.759528;6.13408
pompey arret sit acierie;48.773472;6.130261
ars sur moselle tim republique;49.075907;6.076677
remoncourt place de la fete;48.225161;6.048355
pontarlier;46.900703;6.353755
andelot;46.859785;5.923841
frasne;46.857837;6.1577
la riviere;46.870105;6.213444
sainte colombe;46.879433;6.266215
les granges narboz;46.879016;6.309022
bonnevaux;46.808333;6.184167
vaux et chantegrue;46.811228;6.247652
labergement sainte marie;46.776312;6.280557
les longevilles rochejean;46.752844;6.304345
les granges sainte marie;46.783611;6.284722
saint antoine  doubs ;46.775556;6.341667
metabief;46.773333;6.350556
champagnole;46.749386;5.910161
la chaux des crotenay;46.6545;5.943753
la chaumusse   fort du plasne;46.604762;5.961053
saint laurent en grandvaux;46.574855;5.951221
morbier;46.539061;6.017869
morez;46.526262;6.023556
les hopitaux neufs;46.776111;6.371389
jougne;46.75935;6.388285
mirecourt hopital;48.305682;6.13384
saint leonard centre;48.21668;6.943201
biffontaine mairie;48.211291;6.805456
lepanges vologn r  poste;48.172701;6.671589
corcieux le conti;48.170746;6.882863
la houssiere vanemont centre;48.20039;6.878465
laveline devant bruyeres mairie;48.184156;6.757545
morez lycee;46.517289;6.025622
saint genis pouilly allondon;46.25547;6.02749
saint genis pouilly centre jean monnet;46.244904;6.022978
douarnenez treboul;48.095745;-4.344715
ceintrey eglise;48.524463;6.163995
vezelise beauregard;48.488983;6.093343
guilberville le saussey;48.982127;-0.954102
rennes beaulieu chimie;48.117098;-1.633905
herbitzheim mairie;49.01705;7.082943
herbitzheim msp;49.012883;7.081511
besancon viotte;47.247209;6.021583
besancon mouillere;47.240929;6.034055
montferrand   thoraise;47.184829;5.907455
torpes   boussieres;47.163797;5.888683
byans;47.118273;5.852185
liesle;47.058545;5.820804
arbois;46.912501;5.764226
poligny;46.844153;5.699917
saint lothain;46.823465;5.644703
passenans;46.803146;5.604514
domblans   voiteur;46.762335;5.597684
montain lavigny;46.714337;5.585507
lons le saunier;46.668436;5.550825
cousance;46.535139;5.386856
saint amour;46.43369;5.334228
franois;47.227449;5.937519
dannemarie   velesmes;47.203756;5.873618
saint vit;47.183598;5.808653
ranchot;47.152772;5.72486
orchamps;47.150167;5.658853
roche lez beaupre;47.276422;6.111275
novillars;47.284001;6.133234
deluz;47.292874;6.19995
laissey;47.299381;6.233796
baume les dames;47.354052;6.359115
saone;47.209894;6.101388
mamirolle;47.199903;6.161833
l hopital du grosbois;47.169111;6.213113
etalans;47.155845;6.270973
le valdahon;47.149789;6.341107
avoudrey;47.129843;6.434615
gilley;47.050459;6.492554
le valdahon camp militaire;47.15127;6.31403
morteau;47.053692;6.604863
mouchard;46.976865;5.799698
arc et senans;47.030178;5.777097
montbarrey;47.036181;5.636302
lyon vaise;45.77976;4.804186
amplepuis;45.970918;4.326624
saint victor   thizy;46.002222;4.281364
regny;45.987748;4.21568
lyon saint paul;45.766355;4.825579
lyon gorge de loup;45.765912;4.803982
collonges   fontaines;45.828951;4.846402
couzon au mont d or;45.848425;4.829125
albigny   neuville;45.874284;4.832975
saint germain au mont d or;45.888551;4.804255
quincieux;45.90667;4.778444
anse;45.93935;4.71988
villefranche sur saone;45.984335;4.721024
saint georges de reneins;46.062195;4.718591
belleville sur saone;46.111751;4.72859
chazay   marcilly;45.873182;4.725472
lozanne;45.854166;4.68266
l arbresle;45.833326;4.619133
dardilly   le jubin;45.81556;4.761109
saint romain de popey;45.861688;4.542327
pontcharra   saint forgeux;45.871514;4.492764
tarare;45.889818;4.438927
dardilly les mouilles;45.796769;4.760041
ecully la demi lune;45.765942;4.779651
tassin;45.761745;4.758973
le meridien la ferriere;45.76887;4.748259
charbonnieres les bains;45.782261;4.735735
la tour de salvagny;45.7997;4.71677
lentilly;45.8218;4.667193
fleurieux sur l arbresle;45.844661;4.660536
sain bel;45.811328;4.601678
jumeaux;45.430201;3.339211
les flacheres;45.776856;4.754006
dommartin   lissieu;45.84785;4.732157
civrieux d azergues;45.859209;4.718395
chatillon d azergues;45.875037;4.645268
chessy;45.885505;4.622353
le breuil  rhone ;45.896002;4.591756
bois d oingt   legny;45.906493;4.575173
ternand;45.944932;4.5333
chamelet;45.98207;4.507191
chambost allieres;46.01673;4.494988
grandris la folletiere;46.03171;4.4971
lamure sur azergues;46.06122;4.49228
saint nizier d azergues;46.086971;4.4809
poule;46.148042;4.456603
lyon perrache;45.748476;4.825353
oullins;45.716122;4.813827
pierre benite;45.706798;4.824646
irigny   yvours;45.690017;4.832304
vernaison;45.645441;4.813463
grigny le sablon;45.607497;4.796374
givors ville;45.585371;4.766248
givors canal;45.595937;4.772153
feyzin;45.666053;4.853066
serezin;45.627129;4.81803
chasse sur rhone;45.582556;4.795496
estressin;45.539829;4.868563
vienne;45.521376;4.874466
